Tid	Kanal A
3.21239992	3.77860500
3.21259992	3.77860500
3.21279992	3.77860500
3.21299992	3.77860500
3.21319992	3.77860500
3.21339992	3.77860500
3.21359992	3.77860500
3.21379992	3.77860500
3.21399992	3.77860500
3.21419992	3.77860500
3.21439992	3.77860500
3.21459992	3.77860500
3.21479992	3.77860500
3.21499992	3.77860500
3.21519992	3.77860500
3.21539992	3.87303100
3.21559992	3.87303100
3.21579992	3.87303100
3.21599992	3.77860500
3.21619992	3.77860500
3.21639992	3.77860500
3.21659992	3.87303100
3.21679992	3.87303100
3.21699992	3.87303100
3.21719992	3.87303100
3.21739992	3.96745800
3.21759992	3.87303100
3.21779992	3.87303100
3.21799992	3.87303100
3.21819992	3.96745800
3.21839992	3.96745800
3.21859992	3.96745800
3.21879992	3.96745800
3.21899992	3.96745800
3.21919992	3.96745800
3.21939992	3.96745800
3.21959992	3.96745800
3.21979992	3.96745800
3.21999992	3.96745800
3.22019992	3.96745800
3.22039992	4.06188500
3.22059992	4.06188500
3.22079992	4.06188500
3.22099992	4.15631200
3.22119992	4.15631200
3.22139992	4.15631200
3.22159992	4.15631200
3.22179992	4.15631200
3.22199992	4.25073800
3.22219992	4.25073800
3.22239992	4.25073800
3.22259992	4.25073800
3.22279992	4.25073800
3.22299992	4.25073800
3.22319992	4.25073800
3.22339992	4.34547200
3.22359992	4.34547200
3.22379992	4.34547200
3.22399992	4.34547200
3.22419992	4.34547200
3.22439992	4.34547200
3.22459992	4.34547200
3.22479992	4.34547200
3.22499992	4.34547200
3.22519992	4.34547200
3.22539992	4.34547200
3.22559992	4.34547200
3.22579992	4.34547200
3.22599992	4.43989900
3.22619992	4.34547200
3.22639992	4.43989900
3.22659992	4.34547200
3.22679992	4.34547200
3.22699992	4.34547200
3.22719992	4.34547200
3.22739992	4.34547200
3.22759992	4.34547200
3.22779992	4.34547200
3.22799992	4.34547200
3.22819992	4.34547200
3.22839992	4.34547200
3.22859992	4.43989900
3.22879992	4.43989900
3.22899992	4.43989900
3.22919992	4.43989900
3.22939992	4.43989900
3.22959992	4.43989900
3.22979992	4.34547200
3.22999992	4.34547200
3.23019992	4.34547200
3.23039992	4.34547200
3.23059992	4.34547200
3.23079992	4.34547200
3.23099992	4.43989900
3.23119992	4.43989900
3.23139992	4.43989900
3.23159992	4.34547200
3.23179992	4.34547200
3.23199992	4.34547200
3.23219992	4.34547200
3.23239992	4.34547200
3.23259992	4.34547200
3.23279992	4.25073800
3.23299992	4.34547200
3.23319992	4.34547200
3.23339992	4.34547200
3.23359992	4.34547200
3.23379992	4.34547200
3.23399992	4.34547200
3.23419992	4.34547200
3.23439992	4.34547200
3.23459992	4.34547200
3.23479992	4.34547200
3.23499992	4.25073800
3.23519992	4.25073800
3.23539992	4.34547200
3.23559992	4.25073800
3.23579992	4.25073800
3.23599992	4.34547200
3.23619992	4.34547200
3.23639992	4.25073800
3.23659992	4.34547200
3.23679992	4.25073800
3.23699992	4.34547200
3.23719992	4.34547200
3.23739992	4.34547200
3.23759992	4.25073800
3.23779992	4.34547200
3.23799992	4.25073800
3.23819992	4.25073800
3.23839992	4.34547200
3.23859992	4.34547200
3.23879992	4.25073800
3.23899992	4.34547200
3.23919992	4.25073800
3.23939992	4.25073800
3.23959992	4.25073800
3.23979992	4.25073800
3.23999992	4.25073800
3.24019992	4.25073800
3.24039992	4.25073800
3.24059992	4.25073800
3.24079992	4.25073800
3.24099992	4.25073800
3.24119992	4.25073800
3.24139992	4.25073800
3.24159992	4.25073800
3.24179992	4.34547200
3.24199992	4.34547200
3.24219992	4.25073800
3.24239992	4.25073800
3.24259992	4.25073800
3.24279992	4.25073800
3.24299992	4.25073800
3.24319992	4.25073800
3.24339992	4.25073800
3.24359992	4.25073800
3.24379992	4.25073800
3.24399992	4.25073800
3.24419992	4.25073800
3.24439992	4.34547200
3.24459992	4.25073800
3.24479992	4.25073800
3.24499992	4.25073800
3.24519992	4.25073800
3.24539992	4.25073800
3.24559992	4.25073800
3.24579992	4.25073800
3.24599992	4.25073800
3.24619992	4.25073800
3.24639992	4.25073800
3.24659992	4.34547200
3.24679992	4.34547200
3.24699992	4.34547200
3.24719992	4.34547200
3.24739992	4.34547200
3.24759992	4.34547200
3.24779992	4.25073800
3.24799992	4.25073800
3.24819992	4.25073800
3.24839992	4.25073800
3.24859992	4.25073800
3.24879992	4.34547200
3.24899992	4.34547200
3.24919992	4.34547200
3.24939992	4.34547200
3.24959992	4.34547200
3.24979992	4.34547200
3.24999992	4.34547200
3.25019992	4.34547200
3.25039992	4.34547200
3.25059992	4.34547200
3.25079992	4.34547200
3.25099992	4.34547200
3.25119992	4.34547200
3.25139992	4.34547200
3.25159992	4.34547200
3.25179992	4.34547200
3.25199992	4.34547200
3.25219992	4.34547200
3.25239992	4.34547200
3.25259992	4.34547200
3.25279992	4.34547200
3.25299992	4.34547200
3.25319992	4.34547200
3.25339992	4.34547200
3.25359992	4.34547200
3.25379992	4.34547200
3.25399992	4.34547200
3.25419992	4.34547200
3.25439992	4.43989900
3.25459992	4.34547200
3.25479992	4.43989900
3.25499992	4.43989900
3.25519992	4.43989900
3.25539992	4.34547200
3.25559992	4.43989900
3.25579992	4.43989900
3.25599992	4.43989900
3.25619992	4.43989900
3.25639992	4.43989900
3.25659992	4.43989900
3.25679992	4.43989900
3.25699992	4.43989900
3.25719992	4.43989900
3.25739992	4.53432600
3.25759992	4.43989900
3.25779992	4.53432600
3.25799992	4.43989900
3.25819992	4.53432600
3.25839992	4.53432600
3.25859992	4.53432600
3.25879992	4.53432600
3.25899992	4.53432600
3.25919992	4.62875200
3.25939992	4.62875200
3.25959992	4.62875200
3.25979992	4.62875200
3.25999992	4.62875200
3.26019992	4.62875200
3.26039992	4.72317900
3.26059992	4.62875200
3.26079992	4.72317900
3.26099992	4.72317900
3.26119992	4.72317900
3.26139992	4.72317900
3.26159992	4.72317900
3.26179992	4.72317900
3.26199992	4.72317900
3.26219992	4.72317900
3.26239992	4.81760600
3.26259992	4.81760600
3.26279992	4.72317900
3.26299992	4.81760600
3.26319992	4.81760600
3.26339992	4.81760600
3.26359992	4.81760600
3.26379992	4.81760600
3.26399992	4.81760600
3.26419992	4.81760600
3.26439992	4.81760600
3.26459992	4.81760600
3.26479992	4.81760600
3.26499992	4.81760600
3.26519992	4.81760600
3.26539992	4.81760600
3.26559992	4.81760600
3.26579992	4.81760600
3.26599992	4.81760600
3.26619992	4.81760600
3.26639992	4.81760600
3.26659992	4.81760600
3.26679992	4.81760600
3.26699992	4.81760600
3.26719992	4.81760600
3.26739992	4.81760600
3.26759992	4.81760600
3.26779992	4.81760600
3.26799992	4.81760600
3.26819992	4.81760600
3.26839992	4.81760600
3.26859992	4.72317900
3.26879992	4.72317900
3.26899992	4.81760600
3.26919992	4.72317900
3.26939992	4.81760600
3.26959992	4.81760600
3.26979992	4.72317900
3.26999992	4.72317900
3.27019992	4.72317900
3.27039992	4.72317900
3.27059992	4.72317900
3.27079992	4.72317900
3.27099992	4.72317900
3.27119992	4.72317900
3.27139992	4.72317900
3.27159992	4.72317900
3.27179992	4.72317900
3.27199992	4.72317900
3.27219992	4.72317900
3.27239992	4.72317900
3.27259992	4.72317900
3.27279992	4.72317900
3.27299992	4.72317900
3.27319992	4.72317900
3.27339992	4.72317900
3.27359992	4.72317900
3.27379992	4.72317900
3.27399992	4.72317900
3.27419992	4.72317900
3.27439992	4.72317900
3.27459992	4.72317900
3.27479992	4.72317900
3.27499992	4.72317900
3.27519992	4.72317900
3.27539992	4.72317900
3.27559992	4.72317900
3.27579992	4.72317900
3.27599992	4.72317900
3.27619992	4.72317900
3.27639992	4.72317900
3.27659992	4.72317900
3.27679992	4.72317900
3.27699992	4.72317900
3.27719992	4.62875200
3.27739992	4.72317900
3.27759992	4.72317900
3.27779992	4.72317900
3.27799992	4.72317900
3.27819992	4.72317900
3.27839992	4.72317900
3.27859992	4.72317900
3.27879992	4.72317900
3.27899992	4.72317900
3.27919992	4.72317900
3.27939992	4.72317900
3.27959992	4.72317900
3.27979992	4.72317900
3.27999992	4.72317900
3.28019992	4.72317900
3.28039992	4.72317900
3.28059992	4.72317900
3.28079992	4.72317900
3.28099992	4.72317900
3.28119992	4.72317900
3.28139992	4.72317900
3.28159992	4.72317900
3.28179992	4.72317900
3.28199992	4.72317900
3.28219992	4.81760600
3.28239992	4.72317900
3.28259992	4.72317900
3.28279992	4.81760600
3.28299992	4.72317900
3.28319992	4.81760600
3.28339992	4.81760600
3.28359992	4.81760600
3.28379992	4.81760600
3.28399992	4.81760600
3.28419992	4.81760600
3.28439992	4.81760600
3.28459992	4.81760600
3.28479992	4.81760600
3.28499992	4.81760600
3.28519992	4.81760600
3.28539992	4.81760600
3.28559992	4.81760600
3.28579992	4.81760600
3.28599992	4.81760600
3.28619992	4.81760600
3.28639992	4.81760600
3.28659992	4.81760600
3.28679992	4.81760600
3.28699992	4.81760600
3.28719992	4.81760600
3.28739992	4.81760600
3.28759992	4.81760600
3.28779992	4.81760600
3.28799992	4.81760600
3.28819992	4.81760600
3.28839992	4.81760600
3.28859992	4.81760600
3.28879992	4.81760600
3.28899992	4.81760600
3.28919992	4.81760600
3.28939992	4.81760600
3.28959992	4.81760600
3.28979992	4.81760600
3.28999992	4.81760600
3.29019992	4.81760600
3.29039992	4.81760600
3.29059992	4.81760600
3.29079992	4.81760600
3.29099992	4.81760600
3.29119992	4.81760600
3.29139992	4.91203300
3.29159992	4.81760600
3.29179992	4.91203300
3.29199992	4.91203300
3.29219992	4.91203300
3.29239992	4.81760600
3.29259992	4.91203300
3.29279992	4.91203300
3.29299992	4.91203300
3.29319992	4.91203300
3.29339992	4.91203300
3.29359992	4.91203300
3.29379992	4.91203300
3.29399992	4.91203300
3.29419992	4.91203300
3.29439992	4.91203300
3.29459992	4.91203300
3.29479992	4.91203300
3.29499992	4.91203300
3.29519992	4.91203300
3.29539992	4.91203300
3.29559992	4.91203300
3.29579992	4.91203300
3.29599992	4.91203300
3.29619992	4.91203300
3.29639992	5.00676700
3.29659992	5.00676700
3.29679992	5.00676700
3.29699992	5.00676700
3.29719992	5.00676700
3.29739992	5.00676700
3.29759992	4.91203300
3.29779992	5.00676700
3.29799992	5.00676700
3.29819992	5.00676700
3.29839992	5.00676700
3.29859992	5.00676700
3.29879992	5.00676700
3.29899992	5.00676700
3.29919992	5.00676700
3.29939992	5.00676700
3.29959992	5.00676700
3.29979992	5.00676700
3.29999992	5.00676700
3.30019992	5.00676700
3.30039992	5.00676700
3.30059992	5.00676700
3.30079992	5.00676700
3.30099992	5.00676700
3.30119992	5.00676700
3.30139992	5.00676700
3.30159992	5.00676700
3.30179992	5.00676700
3.30199992	5.00676700
3.30219992	5.00676700
3.30239992	5.00676700
3.30259992	5.00676700
3.30279992	5.00676700
3.30299992	5.00676700
3.30319992	5.00676700
3.30339992	5.00676700
3.30359992	5.00676700
3.30379992	5.00676700
3.30399992	5.00676700
3.30419992	5.00676700
3.30439992	5.00676700
3.30459992	5.00676700
3.30479992	5.00676700
3.30499992	5.00676700
3.30519992	5.00676700
3.30539992	5.00676700
3.30559992	5.00676700
3.30579992	5.00676700
3.30599992	5.00676700
3.30619992	5.00676700
3.30639992	5.00676700
3.30659992	5.00676700
3.30679992	5.00676700
3.30699992	5.00676700
3.30719992	5.00676700
3.30739992	5.00676700
3.30759992	5.00676700
3.30779992	5.00676700
3.30799992	5.00676700
3.30819992	5.00676700
3.30839992	5.00676700
3.30859992	5.10119300
3.30879992	5.10119300
3.30899992	5.10119300
3.30919992	5.10119300
3.30939992	5.00676700
3.30959992	5.00676700
3.30979992	5.10119300
3.30999992	5.10119300
3.31019992	5.00676700
3.31039992	5.10119300
3.31059992	5.00676700
3.31079992	5.10119300
3.31099992	5.10119300
3.31119992	5.10119300
3.31139992	5.10119300
3.31159992	5.00676700
3.31179992	5.10119300
3.31199992	5.10119300
3.31219992	5.10119300
3.31239992	5.10119300
3.31259992	5.10119300
3.31279992	5.10119300
3.31299992	5.10119300
3.31319992	5.10119300
3.31339992	5.10119300
3.31359992	5.10119300
3.31379992	5.10119300
3.31399992	5.10119300
3.31419992	5.10119300
3.31439992	5.10119300
3.31459992	5.10119300
3.31479992	5.10119300
3.31499992	5.10119300
3.31519992	5.10119300
3.31539992	5.10119300
3.31559992	5.10119300
3.31579992	5.10119300
3.31599992	5.10119300
3.31619992	5.10119300
3.31639992	5.19562000
3.31659992	5.10119300
3.31679992	5.10119300
3.31699992	5.10119300
3.31719992	5.10119300
3.31739992	5.10119300
3.31759992	5.19562000
3.31779992	5.10119300
3.31799992	5.19562000
3.31819992	5.19562000
3.31839992	5.19562000
3.31859992	5.19562000
3.31879992	5.19562000
3.31899992	5.19562000
3.31919992	5.19562000
3.31939992	5.19562000
3.31959992	5.19562000
3.31979992	5.19562000
3.31999992	5.19562000
3.32019992	5.19562000
3.32039992	5.19562000
3.32059992	5.19562000
3.32079992	5.29004700
3.32099992	5.29004700
3.32119992	5.29004700
3.32139992	5.29004700
3.32159992	5.29004700
3.32179992	5.29004700
3.32199992	5.29004700
3.32219992	5.29004700
3.32239992	5.29004700
3.32259992	5.29004700
3.32279992	5.29004700
3.32299992	5.29004700
3.32319992	5.29004700
3.32339992	5.29004700
3.32359992	5.29004700
3.32379992	5.29004700
3.32399992	5.29004700
3.32419992	5.29004700
3.32439992	5.29004700
3.32459992	5.29004700
3.32479992	5.29004700
3.32499992	5.29004700
3.32519992	5.29004700
3.32539992	5.29004700
3.32559992	5.29004700
3.32579992	5.29004700
3.32599992	5.29004700
3.32619992	5.29004700
3.32639992	5.29004700
3.32659992	5.29004700
3.32679992	5.29004700
3.32699992	5.29004700
3.32719992	5.29004700
3.32739992	5.29004700
3.32759992	5.29004700
3.32779992	5.29004700
3.32799992	5.29004700
3.32819992	5.29004700
3.32839992	5.29004700
3.32859992	5.29004700
3.32879992	5.29004700
3.32899992	5.29004700
3.32919992	5.29004700
3.32939992	5.29004700
3.32959992	5.29004700
3.32979992	5.29004700
3.32999992	5.29004700
3.33019992	5.29004700
3.33039992	5.29004700
3.33059992	5.29004700
3.33079992	5.29004700
3.33099992	5.29004700
3.33119992	5.19562000
3.33139992	5.29004700
3.33159992	5.19562000
3.33179992	5.29004700
3.33199992	5.29004700
3.33219992	5.29004700
3.33239992	5.29004700
3.33259992	5.19562000
3.33279992	5.29004700
3.33299992	5.19562000
3.33319992	5.19562000
3.33339992	5.19562000
3.33359992	5.19562000
3.33379992	5.19562000
3.33399992	5.19562000
3.33419992	5.19562000
3.33439992	5.19562000
3.33459992	5.19562000
3.33479992	5.19562000
3.33499992	5.19562000
3.33519992	5.19562000
3.33539992	5.19562000
3.33559992	5.19562000
3.33579992	5.19562000
3.33599992	5.19562000
3.33619992	5.19562000
3.33639992	5.19562000
3.33659992	5.19562000
3.33679992	5.19562000
3.33699992	5.19562000
3.33719992	5.19562000
3.33739992	5.19562000
3.33759992	5.19562000
3.33779992	5.19562000
3.33799992	5.10119300
3.33819992	5.19562000
3.33839992	5.19562000
3.33859992	5.19562000
3.33879992	5.19562000
3.33899992	5.19562000
3.33919992	5.19562000
3.33939992	5.19562000
3.33959992	5.19562000
3.33979992	5.19562000
3.33999992	5.19562000
3.34019992	5.19562000
3.34039992	5.19562000
3.34059992	5.19562000
3.34079992	5.19562000
3.34099992	5.19562000
3.34119992	5.19562000
3.34139992	5.19562000
3.34159992	5.19562000
3.34179992	5.29004700
3.34199992	5.29004700
3.34219992	5.29004700
3.34239992	5.19562000
3.34259992	5.19562000
3.34279992	5.29004700
3.34299992	5.29004700
3.34319992	5.29004700
3.34339992	5.29004700
3.34359992	5.29004700
3.34379992	5.29004700
3.34399992	5.29004700
3.34419992	5.29004700
3.34439992	5.29004700
3.34459992	5.29004700
3.34479992	5.38447300
3.34499992	5.29004700
3.34519992	5.29004700
3.34539992	5.29004700
3.34559992	5.38447300
3.34579992	5.29004700
3.34599992	5.29004700
3.34619992	5.29004700
3.34639992	5.29004700
3.34659992	5.29004700
3.34679992	5.38447300
3.34699992	5.38447300
3.34719992	5.38447300
3.34739992	5.29004700
3.34759992	5.29004700
3.34779992	5.38447300
3.34799992	5.38447300
3.34819992	5.38447300
3.34839992	5.38447300
3.34859992	5.38447300
3.34879992	5.38447300
3.34899992	5.29004700
3.34919992	5.38447300
3.34939992	5.38447300
3.34959992	5.38447300
3.34979992	5.38447300
3.34999992	5.38447300
3.35019992	5.38447300
3.35039992	5.38447300
3.35059992	5.38447300
3.35079992	5.38447300
3.35099992	5.38447300
3.35119992	5.38447300
3.35139992	5.38447300
3.35159992	5.38447300
3.35179992	5.38447300
3.35199992	5.38447300
3.35219992	5.38447300
3.35239992	5.38447300
3.35259992	5.38447300
3.35279992	5.38447300
3.35299992	5.38447300
3.35319992	5.38447300
3.35339992	5.38447300
3.35359992	5.38447300
3.35379992	5.38447300
3.35399992	5.38447300
3.35419992	5.38447300
3.35439992	5.38447300
3.35459992	5.38447300
3.35479992	5.38447300
3.35499992	5.38447300
3.35519992	5.38447300
3.35539992	5.38447300
3.35559992	5.38447300
3.35579992	5.38447300
3.35599992	5.38447300
3.35619992	5.38447300
3.35639992	5.38447300
3.35659992	5.38447300
3.35679992	5.38447300
3.35699992	5.38447300
3.35719992	5.38447300
3.35739992	5.38447300
3.35759992	5.38447300
3.35779992	5.47890000
3.35799992	5.38447300
3.35819992	5.38447300
3.35839992	5.38447300
3.35859992	5.38447300
3.35879992	5.47890000
3.35899992	5.38447300
3.35919992	5.47890000
3.35939992	5.47890000
3.35959992	5.47890000
3.35979992	5.38447300
3.35999992	5.38447300
3.36019992	5.38447300
3.36039992	5.47890000
3.36059992	5.47890000
3.36079992	5.38447300
3.36099992	5.47890000
3.36119992	5.38447300
3.36139992	5.38447300
3.36159992	5.47890000
3.36179992	5.38447300
3.36199992	5.47890000
3.36219992	5.47890000
3.36239992	5.47890000
3.36259992	5.47890000
3.36279992	5.47890000
3.36299992	5.47890000
3.36319992	5.47890000
3.36339992	5.47890000
3.36359992	5.47890000
3.36379992	5.47890000
3.36399992	5.47890000
3.36419992	5.47890000
3.36439992	5.47890000
3.36459992	5.47890000
3.36479991	5.47890000
3.36499991	5.47890000
3.36519991	5.38447300
3.36539991	5.47890000
3.36559991	5.47890000
3.36579991	5.47890000
3.36599991	5.38447300
3.36619991	5.47890000
3.36639991	5.47890000
3.36659991	5.47890000
3.36679991	5.47890000
3.36699991	5.47890000
3.36719991	5.47890000
3.36739991	5.47890000
3.36759991	5.47890000
3.36779991	5.47890000
3.36799991	5.47890000
3.36819991	5.47890000
3.36839991	5.47890000
3.36859991	5.38447300
3.36879991	5.47890000
3.36899991	5.47890000
3.36919991	5.38447300
3.36939991	5.38447300
3.36959991	5.38447300
3.36979991	5.47890000
3.36999991	5.47890000
3.37019991	5.38447300
3.37039991	5.38447300
3.37059991	5.47890000
3.37079991	5.38447300
3.37099991	5.47890000
3.37119991	5.47890000
3.37139991	5.47890000
3.37159991	5.47890000
3.37179991	5.38447300
3.37199991	5.47890000
3.37219991	5.47890000
3.37239991	5.38447300
3.37259991	5.38447300
3.37279991	5.38447300
3.37299991	5.38447300
3.37319991	5.38447300
3.37339991	5.38447300
3.37359991	5.38447300
3.37379991	5.38447300
3.37399991	5.38447300
3.37419991	5.38447300
3.37439991	5.38447300
3.37459991	5.47890000
3.37479991	5.38447300
3.37499991	5.38447300
3.37519991	5.38447300
3.37539991	5.38447300
3.37559991	5.38447300
3.37579991	5.38447300
3.37599991	5.38447300
3.37619991	5.47890000
3.37639991	5.38447300
3.37659991	5.47890000
3.37679991	5.38447300
3.37699991	5.38447300
3.37719991	5.47890000
3.37739991	5.38447300
3.37759991	5.38447300
3.37779991	5.38447300
3.37799991	5.38447300
3.37819991	5.38447300
3.37839991	5.38447300
3.37859991	5.47890000
3.37879991	5.47890000
3.37899991	5.47890000
3.37919991	5.47890000
3.37939991	5.47890000
3.37959991	5.38447300
3.37979991	5.38447300
3.37999991	5.47890000
3.38019991	5.47890000
3.38039991	5.47890000
3.38059991	5.47890000
3.38079991	5.47890000
3.38099991	5.47890000
3.38119991	5.47890000
3.38139991	5.47890000
3.38159991	5.47890000
3.38179991	5.47890000
3.38199991	5.47890000
3.38219991	5.47890000
3.38239991	5.47890000
3.38259991	5.47890000
3.38279991	5.47890000
3.38299991	5.47890000
3.38319991	5.47890000
3.38339991	5.47890000
3.38359991	5.47890000
3.38379991	5.47890000
3.38399991	5.47890000
3.38419991	5.47890000
3.38439991	5.47890000
3.38459991	5.47890000
3.38479991	5.47890000
3.38499991	5.47890000
3.38519991	5.47890000
3.38539991	5.47890000
3.38559991	5.47890000
3.38579991	5.47890000
3.38599991	5.47890000
3.38619991	5.47890000
3.38639991	5.47890000
3.38659991	5.47890000
3.38679991	5.47890000
3.38699991	5.47890000
3.38719991	5.47890000
3.38739991	5.47890000
3.38759991	5.47890000
3.38779991	5.47890000
3.38799991	5.47890000
3.38819991	5.47890000
3.38839991	5.47890000
3.38859991	5.47890000
3.38879991	5.47890000
3.38899991	5.47890000
3.38919991	5.47890000
3.38939991	5.47890000
3.38959991	5.47890000
3.38979991	5.47890000
3.38999991	5.47890000
3.39019991	5.47890000
3.39039991	5.47890000
3.39059991	5.47890000
3.39079991	5.47890000
3.39099991	5.47890000
3.39119991	5.47890000
3.39139991	5.47890000
3.39159991	5.47890000
3.39179991	5.47890000
3.39199991	5.47890000
3.39219991	5.47890000
3.39239991	5.47890000
3.39259991	5.47890000
3.39279991	5.47890000
3.39299991	5.47890000
3.39319991	5.47890000
3.39339991	5.47890000
3.39359991	5.47890000
3.39379991	5.47890000
3.39399991	5.47890000
3.39419991	5.47890000
3.39439991	5.47890000
3.39459991	5.47890000
3.39479991	5.47890000
3.39499991	5.47890000
3.39519991	5.47890000
3.39539991	5.47890000
3.39559991	5.47890000
3.39579991	5.47890000
3.39599991	5.47890000
3.39619991	5.47890000
3.39639991	5.47890000
3.39659991	5.47890000
3.39679991	5.47890000
3.39699991	5.47890000
3.39719991	5.47890000
3.39739991	5.47890000
3.39759991	5.47890000
3.39779991	5.47890000
3.39799991	5.47890000
3.39819991	5.47890000
3.39839991	5.47890000
3.39859991	5.47890000
3.39879991	5.47890000
3.39899991	5.47890000
3.39919991	5.47890000
3.39939991	5.47890000
3.39959991	5.47890000
3.39979991	5.47890000
3.39999991	5.47890000
3.40019991	5.47890000
3.40039991	5.47890000
3.40059991	5.47890000
3.40079991	5.47890000
3.40099991	5.57332700
3.40119991	5.47890000
3.40139991	5.47890000
3.40159991	5.47890000
3.40179991	5.47890000
3.40199991	5.47890000
3.40219991	5.47890000
3.40239991	5.47890000
3.40259991	5.47890000
3.40279991	5.47890000
3.40299991	5.47890000
3.40319991	5.47890000
3.40339991	5.47890000
3.40359991	5.47890000
3.40379991	5.47890000
3.40399991	5.47890000
3.40419991	5.47890000
3.40439991	5.47890000
3.40459991	5.47890000
3.40479991	5.47890000
3.40499991	5.47890000
3.40519991	5.47890000
3.40539991	5.47890000
3.40559991	5.47890000
3.40579991	5.47890000
3.40599991	5.47890000
3.40619991	5.47890000
3.40639991	5.47890000
3.40659991	5.47890000
3.40679991	5.47890000
3.40699991	5.47890000
3.40719991	5.47890000
3.40739991	5.47890000
3.40759991	5.47890000
3.40779991	5.47890000
3.40799991	5.47890000
3.40819991	5.47890000
3.40839991	5.47890000
3.40859991	5.47890000
3.40879991	5.47890000
3.40899991	5.47890000
3.40919991	5.47890000
3.40939991	5.47890000
3.40959991	5.47890000
3.40979991	5.47890000
3.40999991	5.47890000
3.41019991	5.47890000
3.41039991	5.47890000
3.41059991	5.47890000
3.41079991	5.47890000
3.41099991	5.47890000
3.41119991	5.47890000
3.41139991	5.57332700
3.41159991	5.47890000
3.41179991	5.47890000
3.41199991	5.47890000
3.41219991	5.47890000
3.41239991	5.47890000
3.41259991	5.47890000
3.41279991	5.47890000
3.41299991	5.47890000
3.41319991	5.47890000
3.41339991	5.47890000
3.41359991	5.47890000
3.41379991	5.47890000
3.41399991	5.47890000
3.41419991	5.47890000
3.41439991	5.47890000
3.41459991	5.47890000
3.41479991	5.47890000
3.41499991	5.47890000
3.41519991	5.47890000
3.41539991	5.47890000
3.41559991	5.47890000
3.41579991	5.47890000
3.41599991	5.47890000
3.41619991	5.47890000
3.41639991	5.47890000
3.41659991	5.47890000
3.41679991	5.47890000
3.41699991	5.47890000
3.41719991	5.47890000
3.41739991	5.47890000
3.41759991	5.47890000
3.41779991	5.47890000
3.41799991	5.47890000
3.41819991	5.47890000
3.41839991	5.47890000
3.41859991	5.47890000
3.41879991	5.47890000
3.41899991	5.47890000
3.41919991	5.47890000
3.41939991	5.47890000
3.41959991	5.47890000
3.41979991	5.47890000
3.41999991	5.47890000
3.42019991	5.47890000
3.42039991	5.47890000
3.42059991	5.47890000
3.42079991	5.47890000
3.42099991	5.47890000
3.42119991	5.47890000
3.42139991	5.47890000
3.42159991	5.47890000
3.42179991	5.47890000
3.42199991	5.47890000
3.42219991	5.47890000
3.42239991	5.47890000
3.42259991	5.47890000
3.42279991	5.47890000
3.42299991	5.47890000
3.42319991	5.47890000
3.42339991	5.47890000
3.42359991	5.47890000
3.42379991	5.47890000
3.42399991	5.47890000
3.42419991	5.47890000
3.42439991	5.47890000
3.42459991	5.47890000
3.42479991	5.47890000
3.42499991	5.47890000
3.42519991	5.47890000
3.42539991	5.47890000
3.42559991	5.47890000
3.42579991	5.47890000
3.42599991	5.47890000
3.42619991	5.47890000
3.42639991	5.47890000
3.42659991	5.47890000
3.42679991	5.47890000
3.42699991	5.47890000
3.42719991	5.47890000
3.42739991	5.47890000
3.42759991	5.47890000
3.42779991	5.47890000
3.42799991	5.47890000
3.42819991	5.47890000
3.42839991	5.47890000
3.42859991	5.47890000
3.42879991	5.47890000
3.42899991	5.47890000
3.42919991	5.47890000
3.42939991	5.47890000
3.42959991	5.47890000
3.42979991	5.47890000
3.42999991	5.47890000
3.43019991	5.47890000
3.43039991	5.47890000
3.43059991	5.47890000
3.43079991	5.47890000
3.43099991	5.47890000
3.43119991	5.47890000
3.43139991	5.38447300
3.43159991	5.47890000
3.43179991	5.47890000
3.43199991	5.47890000
3.43219991	5.47890000
3.43239991	5.47890000
3.43259991	5.47890000
3.43279991	5.47890000
3.43299991	5.47890000
3.43319991	5.47890000
3.43339991	5.47890000
3.43359991	5.47890000
3.43379991	5.47890000
3.43399991	5.47890000
3.43419991	5.47890000
3.43439991	5.47890000
3.43459991	5.47890000
3.43479991	5.47890000
3.43499991	5.47890000
3.43519991	5.47890000
3.43539991	5.47890000
3.43559991	5.47890000
3.43579991	5.47890000
3.43599991	5.47890000
3.43619991	5.47890000
3.43639991	5.47890000
3.43659991	5.47890000
3.43679991	5.47890000
3.43699991	5.47890000
3.43719991	5.47890000
3.43739991	5.47890000
3.43759991	5.47890000
3.43779991	5.47890000
3.43799991	5.47890000
3.43819991	5.47890000
3.43839991	5.47890000
3.43859991	5.47890000
3.43879991	5.47890000
3.43899991	5.47890000
3.43919991	5.47890000
3.43939991	5.47890000
3.43959991	5.38447300
3.43979991	5.47890000
3.43999991	5.38447300
3.44019991	5.38447300
3.44039991	5.47890000
3.44059991	5.38447300
3.44079991	5.47890000
3.44099991	5.38447300
3.44119991	5.38447300
3.44139991	5.38447300
3.44159991	5.38447300
3.44179991	5.47890000
3.44199991	5.38447300
3.44219991	5.38447300
3.44239991	5.38447300
3.44259991	5.38447300
3.44279991	5.38447300
3.44299991	5.38447300
3.44319991	5.38447300
3.44339991	5.38447300
3.44359991	5.38447300
3.44379991	5.38447300
3.44399991	5.38447300
3.44419991	5.38447300
3.44439991	5.38447300
3.44459991	5.38447300
3.44479991	5.38447300
3.44499991	5.38447300
3.44519991	5.38447300
