Time	Channel A	Channel B
(s)	(V)	(V)

-0.12466920	4.66350900	1.31059300
-0.12453586	4.75147600	1.31059300
-0.12440253	4.75147600	1.31059300
-0.12426919	4.75147600	1.39794500
-0.12413586	4.75147600	1.31059300
-0.12400252	4.75147600	1.39794500
-0.12386918	4.75147600	1.39794500
-0.12373585	4.75147600	1.31059300
-0.12360251	4.75147600	1.31059300
-0.12346918	4.66350900	1.31059300
-0.12333584	4.75147600	1.31059300
-0.12320250	4.75147600	1.31059300
-0.12306917	4.75147600	1.31059300
-0.12293583	4.75147600	1.22324100
-0.12280250	4.66350900	1.22324100
-0.12266916	4.75147600	1.22324100
-0.12253582	4.75147600	1.22324100
-0.12240249	4.66350900	1.13588800
-0.12226915	4.75147600	1.22324100
-0.12213582	4.66350900	1.22324100
-0.12200248	4.75147600	1.22324100
-0.12186914	4.66350900	1.22324100
-0.12173581	4.66350900	1.22324100
-0.12160247	4.75147600	1.22324100
-0.12146914	4.66350900	1.22324100
-0.12133580	4.75147600	1.22324100
-0.12120246	4.66350900	1.22324100
-0.12106913	4.75147600	1.22324100
-0.12093579	4.66350900	1.22324100
-0.12080246	4.75147600	1.31059300
-0.12066912	4.75147600	1.22324100
-0.12053578	4.66350900	1.22324100
-0.12040245	4.75147600	1.22324100
-0.12026911	4.75147600	1.13588800
-0.12013578	4.66350900	1.13588800
-0.12000244	4.75147600	1.13588800
-0.11986910	4.75147600	1.13588800
-0.11973577	4.75147600	1.13588800
-0.11960243	4.75147600	1.04853600
-0.11946910	4.75147600	1.04853600
-0.11933576	4.75147600	1.04853600
-0.11920242	4.75147600	1.04853600
-0.11906909	4.75147600	1.04853600
-0.11893575	4.75147600	1.04853600
-0.11880242	4.75147600	1.04853600
-0.11866908	4.75147600	1.13588800
-0.11853574	4.75147600	1.13588800
-0.11840241	4.75147600	1.13588800
-0.11826907	4.75147600	1.13588800
-0.11813574	4.75147600	1.13588800
-0.11800240	4.75147600	1.13588800
-0.11786906	4.75147600	1.13588800
-0.11773573	4.75147600	1.13588800
-0.11760239	4.66350900	1.13588800
-0.11746906	4.75147600	1.13588800
-0.11733572	4.75147600	1.13588800
-0.11720238	4.75147600	1.13588800
-0.11706905	4.75147600	1.13588800
-0.11693571	4.75147600	1.13588800
-0.11680238	4.75147600	1.13588800
-0.11666904	4.75147600	1.04853600
-0.11653570	4.75147600	1.04853600
-0.11640237	4.75147600	1.04853600
-0.11626903	4.75147600	1.04853600
-0.11613570	4.75147600	1.04853600
-0.11600236	4.66350900	1.13588800
-0.11586902	4.75147600	1.04853600
-0.11573569	4.75147600	1.13588800
-0.11560235	4.66350900	1.13588800
-0.11546902	4.75147600	1.13588800
-0.11533568	4.75147600	1.13588800
-0.11520234	4.75147600	1.13588800
-0.11506901	4.75147600	1.13588800
-0.11493567	4.75147600	1.13588800
-0.11480234	4.75147600	1.13588800
-0.11466900	4.75147600	1.13588800
-0.11453566	4.75147600	1.13588800
-0.11440233	4.75147600	1.13588800
-0.11426899	4.75147600	1.13588800
-0.11413566	4.75147600	1.13588800
-0.11400232	4.75147600	1.13588800
-0.11386898	4.75147600	1.04853600
-0.11373565	4.75147600	1.13588800
-0.11360231	4.75147600	1.13588800
-0.11346898	4.75147600	1.04853600
-0.11333564	4.75147600	1.04853600
-0.11320230	4.75147600	1.04853600
-0.11306897	4.75147600	1.04853600
-0.11293563	4.75147600	1.04853600
-0.11280230	4.75147600	1.04853600
-0.11266896	4.66350900	1.04853600
-0.11253562	4.75147600	1.04853600
-0.11240229	4.75147600	1.04853600
-0.11226895	4.75147600	1.04853600
-0.11213562	4.75147600	1.04853600
-0.11200228	4.75147600	1.04853600
-0.11186894	4.75147600	1.04853600
-0.11173561	4.75147600	1.04853600
-0.11160227	4.75147600	1.04853600
-0.11146894	4.75147600	1.04853600
-0.11133560	4.75147600	1.04853600
-0.11120226	4.75147600	1.04853600
-0.11106893	4.75147600	1.04853600
-0.11093559	4.75147600	1.04853600
-0.11080226	4.75147600	1.04853600
-0.11066892	4.75147600	0.96087600
-0.11053558	4.75147600	1.04853600
-0.11040225	4.75147600	0.96087600
-0.11026891	4.75147600	0.96087600
-0.11013558	4.75147600	1.04853600
-0.11000224	4.75147600	0.96087600
-0.10986890	4.75147600	0.96087600
-0.10973557	4.75147600	0.96087600
-0.10960223	4.75147600	1.04853600
-0.10946890	4.75147600	1.04853600
-0.10933556	4.75147600	1.04853600
-0.10920222	4.75147600	1.04853600
-0.10906889	4.75147600	1.04853600
-0.10893555	4.75147600	1.04853600
-0.10880222	4.75147600	1.04853600
-0.10866888	4.75147600	1.04853600
-0.10853554	4.75147600	1.04853600
-0.10840221	4.75147600	1.04853600
-0.10826887	4.75147600	1.04853600
-0.10813554	4.75147600	1.13588800
-0.10800220	4.75147600	1.04853600
-0.10786886	4.75147600	1.04853600
-0.10773553	4.75147600	1.04853600
-0.10760219	4.75147600	1.04853600
-0.10746886	4.75147600	1.04853600
-0.10733552	4.75147600	1.04853600
-0.10720218	4.75147600	1.04853600
-0.10706885	4.75147600	1.04853600
-0.10693551	4.75147600	1.04853600
-0.10680218	4.75147600	1.04853600
-0.10666884	4.75147600	1.04853600
-0.10653550	4.75147600	1.04853600
-0.10640217	4.75147600	1.04853600
-0.10626883	4.75147600	1.04853600
-0.10613550	4.75147600	1.04853600
-0.10600216	4.75147600	1.04853600
-0.10586882	4.75147600	1.04853600
-0.10573549	4.75147600	1.04853600
-0.10560215	4.75147600	1.04853600
-0.10546882	4.75147600	1.04853600
-0.10533548	4.75147600	1.04853600
-0.10520215	4.75147600	1.04853600
-0.10506881	4.75147600	1.04853600
-0.10493547	4.75147600	1.04853600
-0.10480214	4.75147600	1.04853600
-0.10466880	4.75147600	0.96087600
-0.10453547	4.75147600	1.04853600
-0.10440213	4.75147600	0.96087600
-0.10426879	4.75147600	0.96087600
-0.10413546	4.75147600	0.96087600
-0.10400212	4.75147600	0.96087600
-0.10386879	4.75147600	0.96087600
-0.10373545	4.75147600	0.96087600
-0.10360211	4.75147600	0.96087600
-0.10346878	4.75147600	0.96087600
-0.10333544	4.75147600	0.96087600
-0.10320211	4.75147600	0.96087600
-0.10306877	4.75147600	1.04853600
-0.10293543	4.75147600	0.96087600
-0.10280210	4.75147600	0.96087600
-0.10266876	4.75147600	1.04853600
-0.10253543	4.75147600	1.04853600
-0.10240209	4.75147600	1.04853600
-0.10226875	4.75147600	1.04853600
-0.10213542	4.75147600	0.96087600
-0.10200208	4.75147600	0.96087600
-0.10186875	4.75147600	0.96087600
-0.10173541	4.75147600	0.96087600
-0.10160207	4.75147600	0.96087600
-0.10146874	4.75147600	0.96087600
-0.10133540	4.75147600	0.96087600
-0.10120207	4.75147600	0.96087600
-0.10106873	4.75147600	0.96087600
-0.10093539	4.75147600	0.96087600
-0.10080206	4.75147600	0.96087600
-0.10066872	4.75147600	0.96087600
-0.10053539	4.75147600	0.96087600
-0.10040205	4.75147600	0.96087600
-0.10026871	4.75147600	0.96087600
-0.10013538	4.75147600	0.96087600
-0.10000204	4.75147600	0.96087600
-0.09986871	4.75147600	0.96087600
-0.09973537	4.75147600	0.96087600
-0.09960203	4.75147600	0.96087600
-0.09946870	4.75147600	0.96087600
-0.09933536	4.75147600	0.96087600
-0.09920203	4.75147600	0.96087600
-0.09906869	4.75147600	0.96087600
-0.09893535	4.75147600	0.96087600
-0.09880202	4.75147600	0.96087600
-0.09866868	4.75147600	0.96087600
-0.09853535	4.75147600	0.87352360
-0.09840201	4.75147600	0.87352360
-0.09826867	4.75147600	0.87352360
-0.09813534	4.75147600	0.87352360
-0.09800200	4.75147600	0.87352360
-0.09786867	4.75147600	0.87352360
-0.09773533	4.75147600	0.87352360
-0.09760199	4.75147600	0.87352360
-0.09746866	4.75147600	0.87352360
-0.09733532	4.75147600	0.87352360
-0.09720199	4.75147600	0.87352360
-0.09706865	4.75147600	0.96087600
-0.09693531	4.75147600	0.96087600
-0.09680198	4.75147600	0.96087600
-0.09666864	4.75147600	0.96087600
-0.09653531	4.75147600	0.96087600
-0.09640197	4.75147600	0.96087600
-0.09626863	4.75147600	0.96087600
-0.09613530	4.75147600	0.96087600
-0.09600196	4.75147600	0.96087600
-0.09586863	4.75147600	0.96087600
-0.09573529	4.75147600	0.96087600
-0.09560195	4.75147600	0.96087600
-0.09546862	4.75147600	0.96087600
-0.09533528	4.75147600	0.96087600
